"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","dataset_id","weight_kg","weight_class"
"2020-P","105",1492.88594545021,"Body, Nick","Georgetown","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)","1450 Fifolt","2226.7Boonen/Herman",404.311297907913,1553.59168708381,2.0347065532513,"Big Max",16,671.798675452596,"medium"
"2014-P","1378",329.836704367821,"Bentz, Dale","Ponoka","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Cinderella",16,148.426516965519,"light"
"2020-P","EXH",443.541580393208,"Valdambrini, Federico","Foiano della Chiana","Tuscany","Italy","Pesa la Zucca! Foiano",NA,NA,265.182337379832,NA,0,"Rouge Vif d’Etampes",16,199.593711176943,"light"
"2015-P","1237",438.762870992396,"Liberatori, Lido","Camucia","Other","Italy","Campionato dello Zuccone","1254 Bartoli","Open",265.181769280223,506.95645636956,0,"Big Moose",16,197.443291946578,"light"
"2017-P","DMG",701.167374580885,"McCallum, Dave","Lemieux","Quebec","Canada","Potirothon de Gentilly","1536.5 Tessier 2016","Self",302.312601930399,656.888491954331,8.26566989147896,"Howden",16,315.525318561398,"light"
"2015-P","1041",596.314121707028,"Ansems, Frank","Bagot","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,344.825581312028,790.398668890065,0,"Connecticut Field",16,268.341354768163,"light"
"2020-P","575",887.916449723352,"Beirnes, Kevin","Millville","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","583 Graham","583 Sibling",NA,838.490730334721,0.988136066444853,"Prizewinner",16,399.562402375508,"light"
"2014-P","348",1143.45362594759,"Rodger, Colton","Becancour","Quebec","Canada","Potirothon de Gentilly",NA,"1630 Colbert 2012",390.889332744133,NA,0,"Autumn Gold",16,514.554131676418,"medium"
"2013-P","1505",71.0224257422121,"Hubatka, Weronika","Ormstown","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Prizewinner",16,31.9600915839955,"light"
"2014-P","1097",541.298490654868,"LeBlanc, Louise","North Alton","Nova Scotia","Canada","AVGVG Glad Gardens","527 Dill","1381 Kenneally",0,0,0,"Wolf",16,243.584320794691,"light"
"2014-P","982",659.381659204522,"Mackenzie, Bob","Roland","Manitoba","Canada","Roland Pumpkin Fair","Vincent 993","Williams 1089",307.125924047788,687.582309521022,0,"Jack O'Lantern",16,296.721746642035,"light"
"2017-P","1169",462.481227780039,"Camparmo, Maurizio","Milford","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,269.991170520348,450.844053762452,0,"Prizewinner",16,208.116552501018,"light"
"2019-P","1665",73.8927297164115,"Hamano, Ryoichi","Nagano","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Champion",16,33.2517283723852,"light"
"2013-P","377",1054.16755450317,"Groten, Gerry","Cocagne","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.","1008 Ebbett","1674 Marsh",349.801702210524,935.369599134558,4.8584851831703,"Champion",16,474.375399526428,"medium"
"2014-P","298",1160.68121760145,"Golden, Jim","Enniskillen","Ontario","Canada","Port Elgin Pumpkinfest","1770 Jarvis","1545 Hunt",359.28089412086,1176.51606247453,0,"Jack O'Lantern",16,522.306547920651,"medium"
"2019-P","1431",214.151113443027,"Hader, Ryan","Neguac","New Brunswick","Canada","Journee de la Citrouille - Edmundston",NA,NA,220.415742810279,239.397095227009,0,"Cinderella",16,96.368001049362,"light"
"2019-P","1622",101.955348906616,"Uematu, Kikuo","Shodoshima","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Spirit",16,45.8799070079772,"light"
"2016-P","754",799.702462501231,"Ferguson, Denis","Georgetown","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","1724 Hunt Dmg","376 Jarvis",335.170352642239,NA,0,"Rouge Vif d’Etampes",16,359.866108125554,"light"
"2013-P","1232",278.370728082137,"Poti Heon, Les","Trois-Rivieres","Quebec","Canada","Vermont Growers Weigh-off","562 Minor","open",222.112115341844,NA,4.91236566887068,"Jack O'Lantern",16,125.266827636962,"light"
"2016-P","DMG",206.230576388561,"Lobay, John","ELK POINT","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Connecticut Field",16,92.8037593748525,"light"
"2015-P","1776",44.7646243918067,"Uematu, Hiromasa","Tonosho","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Prizewinner",16,20.144080976313,"light"
"2018-P","710",864.641351522093,"Kenneally, Brian","Erin","Ontario","Canada","Port Elgin Pumpkinfest","150 Butler","1803 Houle",153.46501582509,100.348383489461,100,"Spirit",16,389.088608184942,"light"
"2013-P","1479",100.51720564226,"Hebert Jean-Francois, Horan Nancy","Pont Landry","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,163.574772489103,107.723981685562,0,"Connecticut Field",16,45.232742539017,"light"
"2018-P","799",744.44875534318,"Boulianne, Yves","Becancour","Quebec","Canada","Potirothon de Gentilly","1152 Quatrouillette","Self",338.353783707295,822.513745528131,0,"Atlantic Giant",16,335.001939904431,"light"
"2019-P","437",1133.47544252927,"Hain, Fred","Georgetown","Ontario","Canada","Prince Edward County Pumpkinfest","1170 Langridge","1855 Metesa",373.202094453387,1202.00638089302,0,"Dill's Atlantic",16,510.063949138173,"medium"
"2015-P","981",706.507688084813,"Caissie, Emilie","Breslau","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off",NA,NA,340.735849193738,806.868058627648,0,"Howden",16,317.928459638166,"light"
"2019-P","909",600.677451389791,"Asta, Carmelo","Lumezzane","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","2268 Willemyns","Self",312.032656669182,770.129832966217,0,"Prizewinner",16,270.304853125406,"light"
"2015-P","347",1198.48189144095,"Kyle, Norm","N.-D.-du-Mont-Carmel","Quebec","Canada","Huglis Blueberry Ranch","1070 Crews","2096 Miere",407.659756236818,1318.59750169689,0,"Wolf",16,539.316851148428,"medium"
"2015-P","1245",530.788676787108,"Frigerio, Ettore","Sale Marasino","Lombardy","Italy","Festa della zucca di sale",NA,NA,261.601373625659,388.223630530149,26.9421911206001,"Rouge Vif d’Etampes",16,238.854904554199,"light"
"2018-P","1451",304.415529605282,"Eyking, Peter",NA,"Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,243.319035366184,320.367383500437,0,"Cinderella",16,136.986988322377,"light"
"2016-P","362",1221.89386266853,"Duguay, Abrielle",NA,"Ontario","Canada","Wallaceburg Kinsmen","1503 Holke (dmg)","1221 Barber",0,0,0,"Champion",16,549.852238200838,"medium"
"2018-P","1523",219.620737861265,"Bartel, Evan","Tracadie","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,211.16723571966,213.411265240491,1.0029649715447,"Blue Hubbard",16,98.8293320375694,"light"
"2015-P","1567",224.072515960389,"McLean Jr, Cliff",NA,"New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,211.909218484708,206.203776818383,2.88276253066358,"Early Giant",16,100.832632182175,"light"
"2020-P","583",945.686897533579,"Gunby, Aaron","Waterville","Nova Scotia","Canada","Annapolis Valley Giant Vegetable Growers","981 Fk.Ansems","1281 R.Butler",0,0,0,"Atlantic Giant",16,425.559103890111,"light"
"2018-P","934",692.866440552239,"Priess, Andy","Waterville","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic",NA,NA,0,0,0,"Dill's Atlantic",16,311.789898248508,"light"
"2018-P","1749",22.9439884751647,"Okuda, Takefumi","Marugame, Kagawa","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Rouge Vif d’Etampes",16,10.3247948138241,"light"
"2015-P","171",1420.00683549645,"Zwicker, Jeremy","Tiverton","Ontario","Canada","Huglis Blueberry Ranch","1719 DALETAS","1675 TIMM",396.779041405476,1245.2225893773,11.0190151578749,"Blue Hubbard",16,639.003075973402,"medium"
"2017-P","1011",593.815227492443,"Dixon, Andrea","London","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","1496 Cronk","unknown",293.611806138366,620.372893119209,0,"Jack O'Lantern",16,267.216852371599,"light"
"2020-P","361",1090.68211544745,"Les, Gros Triangles","Woodbridge","Ontario","Canada","Port Elgin Pumpkinfest","1938 Ureana","2294 Noel",367.011637392641,989.014507469173,6.78260299881088,"Rouge Vif d’Etampes",16,490.806951951354,"medium"
"2015-P","875",668.652697200321,"Camparmo, Maurizio","Vermillion","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Jack O'Lantern",16,300.893713740144,"light"
"2017-P","1515",105.012389945548,"Denis, Veronique","Stony Plain","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Rouge Vif d’Etampes",16,47.2555754754966,"light"
"2013-P","488",879.696601899838,"Terwin, Marlene","Mill Creek","Nova Scotia","Canada","AVGVG Glad Gardens","1199 Smeltzer","1727 Ansems",340.638425286665,876.521740594829,0,"Spirit",16,395.863470854927,"light"
"2020-P","922",527.07649650222,"Hunt, Jane and Phil","Ormstown","Quebec","Canada","Potirothon de Gentilly","1689 Tessier",NA,0,0,0,"Champion",16,237.184423425999,"light"
"2013-P","809",611.724402707223,"Banman, Henry","Winnipeg","Manitoba","Canada","Roland Pumpkin Fair","1329 Hunt","1641 Mongonery",297.322739646483,606.912502919055,0,"Autumn Gold",16,275.27598121825,"light"
"2018-P","DMG",297.188701887972,"Kline, Todd","Scarborough","Ontario","Canada","Bracebridge Agriculture Society Fall Fair","Dill",NA,0,0,0,"Casper",16,133.734915849587,"light"
"2021-P","604",777.691173992672,"Hoelke, Ryan","Kentville","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic","1172 Ansems","Self",323.238176110021,814.848032568623,0,"Early Giant",16,349.961028296703,"light"
"2014-P","1192",441.123410155758,"Camparmo, Maurizio","Vienna","Ontario","Canada","Erin Fall Fair Giant Pumpkin Weigh-off","473 L.Niewenhoff","808 J.Niewenhoff",279.876729149857,507.725247615905,0,"Dill's Atlantic",16,198.505534570091,"light"
"2019-P","1208",368.576283944328,"MacQuarrie, Kim","Smoky Lake","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Atlantic Giant",16,165.859327774948,"light"
"2018-P","1451",300.067217776331,"Reid, Jeff","Slate River","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,250.612772848497,310.349776251305,0,"Autumn Gold",16,135.030247999349,"light"
"2019-P","1422",235.819632859801,"Bartoli, Ivan",NA,"Lombardy","Italy","Sfida degli Zucconi della Brianza","1867,3 BiermansJan","Self",219.029380310259,220.799637662688,0,"Casper",16,106.118834786911,"light"
"2020-P","893",604.399575012445,"Reid, James",NA,"Ontario","Canada","Port Elgin Pumpkinfest","1404 Lyons",NA,0,0,0,"Blue Hubbard",16,271.9798087556,"light"
"2019-P","1454",205.150359808296,"Team N","Marugame","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Early Giant",16,92.3176619137334,"light"
"2014-P","1228",431.772264067162,"Holke, Ryan","North Sydney","Nova Scotia","Canada","AVGVG Glad Gardens","1811 Graham","1813 Nothrup",0,0,0,"Early Giant",16,194.297518830223,"light"
"2013-P","781",596.624749065566,"Langridge, Annette","Stickney","New Brunswick","Canada","Le Festival Provincial de la Citrouille geante de Neguac Inc.",NA,NA,294.354662212044,611.455815910573,0,"Prizewinner",16,268.481137079504,"light"
"2018-P","1500",229.774617746283,"Mauro, Mori","Radda in Chianti","Tuscany","Italy","Campionato dello Zuccone",NA,NA,202.652101546121,236.634221281406,7.69181380126478,"Cinderella",16,103.398577985827,"light"
"2013-P","EXH",166.575629746272,"Asta, Carmelo","Rosignano Marittima","Other","Italy","Campionato dello Zuccone","899 Cutrupi","Open",0,0,0,"Dill's Atlantic",16,74.9590333858224,"light"
"2014-P","1190",430.234453644611,"Boioni, Emidio",NA,"Other","Italy","Pesa la Zucca! Foiano",NA,NA,269.445577640366,471.049622565843,0,"Champion",16,193.605504140075,"light"
"2020-P","636",802.201581617617,"MumFord, Kate","Vanastra","Ontario","Canada","Port Elgin Pumpkinfest",NA,NA,0,0,NA,"Champion",16,360.990711727928,"light"
"2015-P","426",1227.09744821247,"Bouffard-Guillemette, Cindy",NA,"Ontario","Canada","Wallaceburg Kinsmen","1378 Hain","1278 Johnston",0,0,0,"Atlantic Giant",16,552.193851695612,"medium"
"2017-P","1011",635.807589046511,"Giffen, Ralph","Upsala","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers","1496 Cronk","unknown",309.62807069553,598.275695645157,0,"Casper",16,286.11341507093,"light"
"2016-P","247",1378.10325749297,"Claude, Colbert","Vermilion","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair","1213.8 Crews '13","2185 Brandt '15",0,0,0,"Big Moose",16,620.146465871838,"medium"
"2013-P","438",889.180771619155,"Nishikawa, Akira","Marugame","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Cinderella",16,400.13134722862,"light"
"2015-P","1031",692.621832346181,"Dixon, Glenn","Carman","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,324.684379340991,714.685909311807,0,"Rouge Vif d’Etampes",16,311.679824555782,"light"
"2017-P","1039",480.560337964842,"Labbe, Marc","St.Thomas","Ontario","Canada","Port Elgin Pumpkinfest (Sunday)",NA,NA,0,0,0,"Big Moose",16,216.252152084179,"light"
"2014-P","1599",151.002309142511,"Team 721","Arezzo","Other","Italy","Festa della zucca di sale",NA,NA,186.076225378372,158.169222226773,0,"Early Giant",16,67.9510391141301,"light"
"2019-P","1694",50.1860350521175,"Ueno, Koji","Shozu","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Dill's Atlantic",16,22.5837157734529,"light"
"2017-P","600",987.336309730884,"MacDonald , Daina","St Pierre les Becquets","Quebec","Canada","Potirothon de Gentilly","1585.5 Werner 2014","Self",336.326149884435,816.046556876787,13.6969293640079,"Jack O'Lantern",16,444.301339378898,"light"
"2017-P","74",1704.2029008362,"Kobylanski, Threasa",NA,"Quebec","Canada","Port Elgin Pumpkinfest","2145 McMullen","Self",418.90380390784,1626.9327256821,8.17711320631189,"Cinderella",16,766.891305376291,"heavy"
"2017-P","1289",327.800327492155,"Teresa and Giovanni, Baini",NA,"Lombardy","Italy","Sfida degli Zucconi della Brianza","821.2 Petrelli","Open",237.968219162067,327.701607192248,0,"Prizewinner",16,147.51014737147,"light"
"2018-P","934",700.131554862077,"Bell, Christoper","Steam Mill","Nova Scotia","Canada","The Great Howard Dill Giant Pumpkin Classic",NA,NA,0,0,0,"Prizewinner",16,315.059199687934,"light"
"2020-P","795",600.920176418008,"Patrouille, Patch","Kentville","Nova Scotia","Canada","Annapolis Valley Giant Vegetable Growers","Wallace 1937X2261","Wallace 1889.5",0,0,0,"Autumn Gold",16,270.414079388104,"light"
"2015-P","1485",302.349690562653,"Levesque, Dinah","Gentilly","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Wolf",16,136.057360753194,"light"
"2019-P","603",853.036163332912,"Zucchelli, Michael","Calcio","Lombardy","Italy","Pesa la Zucca! Foiano",NA,NA,311.831420219139,802.796832191271,9.84501846854149,"Early Giant",16,383.866273499811,"light"
"2018-P","1044",608.807273940759,"Koop, Jaden","Mill Bay","British Columbia","Canada","BC Giant Pumpkin Weigh-off","600 Dill",NA,292.766060828765,NA,0,"Wolf",16,273.963273273342,"light"
"2017-P","660",867.48951202869,"Ogata, Katsuhiko","Akune","Other","Japan","Nippon Ichi Dodekabocha Taikai",NA,NA,0,0,0,"Jack O'Lantern",16,390.370280412911,"light"
"2017-P","1407",255.112091135337,"Les Maries","Becancour","Quebec","Canada","Potirothon de Gentilly","1378 Tessier 2016",NA,0,0,0,"Casper",16,114.800441010901,"light"
"2019-P","509",933.434643165155,"Raduazzo, Leonardo","Rimini","Emilia-Romagna","Italy","Pesa la Zucca! Foiano",NA,NA,338.778437431605,1024.83316345098,0,"Wolf",16,420.04558942432,"light"
"2016-P","795",827.557778079426,"Kyle, Norm","Tiverton","Ontario","Canada","Thunder Bay District Giant Pumpkin Growers",NA,NA,329.595225234568,841.475390851174,0,"Prizewinner",16,372.401000135742,"light"
"2020-P","810",627.140305004998,"Pelletier, Jeff","Kakabeka Falls","Ontario","Canada","Prince Edward County Pumpkinfest",NA,NA,285.909346348196,478.429767334458,27.4952659445898,"Casper",16,282.213137252249,"light"
"2013-P","EXH",679.568894118916,"Romanchuk, Doris","Dartmouth","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off","1811 GRAHAM",NA,0,NA,0,"Autumn Gold",16,305.806002353512,"light"
"2013-P","1328",206.816046180148,"emidio, boioni","Buja","Other","Italy","Festa della zucca di sale",NA,NA,208.510653305628,193.933907949843,4.88092752936003,"Spirit",16,93.0672207810667,"light"
"2021-P","1287",114.302034726529,"Hunt, Jane & Phil","Becancour","Quebec","Canada","Potirothon de Gentilly","1171 Tessier 2014","1171 Tessier 2014",164.350126429675,102.477059681125,6.05563292329898,"Atlantic Giant",16,51.4359156269379,"light"
"2017-P","1317",329.165168522846,"Kyle, Norm","Ormstown","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Big Moose",16,148.124325835281,"light"
"2018-P","1177",506.861301354784,"Losier, Giselle","Dorval","Quebec","Canada","Potirothon de Gentilly",NA,NA,0,0,0,"Wolf",16,228.087585609653,"light"
"2014-P","1325",399.907154652689,"Carter, Nathan","Carman","Manitoba","Canada","Roland Pumpkin Fair",NA,NA,251.38964882477,391.871550574316,1.02579017411906,"Blue Hubbard",16,179.95821959371,"light"
"2018-P","979",653.444544247908,"Reimer, Ike","Vermilion","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Casper",16,294.050044911559,"light"
"2018-P","262",1399.58657456736,"Sproule, Harley","Consecon","Ontario","Canada","Woodbridge Fair GPC Weigh-off","2004 Vanderwielen","2363 Holland",400.647746836459,1470.70906821619,1.01850581476408,"Rouge Vif d’Etampes",16,629.813958555313,"medium"
"2021-P","1332",72.5499591828572,"Migliorini, Roberto","Novellara","Emilia-Romagna","Italy","Campionato dello Zuccone",NA,NA,145.231122765423,82.9225330368413,0,"Jack O'Lantern",16,32.6474816322857,"light"
"2019-P","1718",27.7278212761565,"Johnson, Jeff","Airdrie","Alberta","Canada","Great White North Pumpkin Weigh-off and Fair",NA,NA,0,0,0,"Early Giant",16,12.4775195742704,"light"
"2015-P","529",1048.32725439065,"Beaudin, Ray","Mill Creek","Nova Scotia","Canada","AVGVG Glad Gardens","1719 Daletis","1811 Graham",367.338841900795,954.269289375246,3.98786309688532,"Connecticut Field",16,471.747264475794,"medium"
"2020-P","355",1157.62027605568,"Andreoli, Gianfranco","Calcio","Lombardy","Italy","Sfida Nazionale della Zucca - Club Maspiano","1997 Boonen","1911 Urena",374.560845389191,1084.40305534528,1.95418051334,"Prizewinner",16,520.929124225055,"medium"
"2021-P","501",1027.81007952184,"Valdambrini, Federico","Capriolo","Lombardy","Italy","Sfida degli Zucconi della Brianza","2012.8 Salvagni '18","Self",344.724001488246,1208.08222404962,0,"Champion",16,462.514535784827,"medium"
"2016-P","1097",520.984914170636,"Lobay, Mary","Waterville","Nova Scotia","Canada","Joe King Memorial Giant Pumpkin Weigh-off",NA,NA,0,0,0,"Blue Hubbard",16,234.443211376786,"light"
